uri_o1	label_o1	uri_o2	label_o2	score
http://human.owl#NCI_C33227	osseous labyrinth	http://mouse.owl#MA_0000238	bony labyrinth	0.8141893148422241
http://human.owl#NCI_C13017	male genital organ	http://mouse.owl#MA_0000545	male reproductive gland organ	0.8141375184059143
http://human.owl#NCI_C33623	stratum basale	http://mouse.owl#MA_0000803	epidermis stratum basale	0.813930869102478
http://human.owl#NCI_C32223	bone of the extremity	http://mouse.owl#MA_0000688	limb bone	0.813750147819519
http://human.owl#NCI_C12421	oral cavity	http://mouse.owl#MA_0000341	oral region	0.8127694129943848
http://human.owl#NCI_C12294	skin of the scalp and neck	http://mouse.owl#MA_0000574	head neck skin	0.8126252889633179
http://human.owl#NCI_C40185	fore brain	http://mouse.owl#MA_0000170	forebrain	0.812242865562439
http://human.owl#NCI_C12896	sacral spinal cord	http://mouse.owl#MA_0001434	sacral vertebra 1	0.8121169805526733
http://human.owl#NCI_C33290	pelvic floor muscle	http://mouse.owl#MA_0000534	pelvis muscle	0.8116941452026367
http://human.owl#NCI_C32789	inferior profunda artery	http://mouse.owl#MA_0002029	superior external pudendal artery	0.8109337091445923
http://human.owl#NCI_C33693	superior profunda artery	http://mouse.owl#MA_0002027	profunda femoris artery	0.8108166456222534
http://human.owl#NCI_C12414	bladder	http://mouse.owl#MA_0000380	urinary bladder	0.8093681335449219
http://human.owl#NCI_C33968	peripheral nervous system part	http://mouse.owl#MA_0001161	peripheral nervous system ganglion	0.8091658353805542
http://human.owl#NCI_C32711	hair root	http://mouse.owl#MA_0000162	hair root sheath	0.8090537786483765
http://human.owl#NCI_C49253	hilar area of the left lung	http://mouse.owl#MA_0001781	left lung hilus	0.8075790405273438
http://human.owl#NCI_C49296	seminiferous epithelium	http://mouse.owl#MA_0001748	seminiferous tubule epithelium	0.8067845702171326
http://human.owl#NCI_C33758	testicular tissue	http://mouse.owl#MA_0002713	testis interstitial tissue	0.8061892986297607
http://human.owl#NCI_C53276	skin of the extremity	http://mouse.owl#MA_0000694	limb skin	0.8059673309326172
http://human.owl#NCI_C32929	large intestinal serosal surface	http://mouse.owl#MA_0001546	large intestine serosa	0.8057896494865417
http://human.owl#NCI_C32809	inner plexiform layer	http://mouse.owl#MA_0001312	retina inner plexiform layer	0.8052291870117188
http://human.owl#NCI_C33571	small intestinal serosal surface	http://mouse.owl#MA_0001558	small intestine serosa	0.8043293952941895
http://human.owl#NCI_C32796	inferior vermian artery	http://mouse.owl#MA_0002078	vesical artery	0.804190993309021
http://human.owl#NCI_C12721	geniculate ganglion	http://mouse.owl#MA_0000869	lateral geniculate nucleus	0.8041825294494629
http://human.owl#NCI_C49267	intercalated duct of the pancreas	http://mouse.owl#MA_0000126	ventral pancreatic duct	0.8041322827339172
http://human.owl#NCI_C33216	opthalmic artery	http://mouse.owl#MA_0002011	ophthalmic artery	0.803970217704773
http://human.owl#NCI_C32264	carpal joint	http://mouse.owl#MA_0000452	hand joint	0.8039518594741821
http://human.owl#NCI_C32321	circular sulcus	http://mouse.owl#MA_0001197	internal spiral sulcus	0.803902268409729
http://human.owl#NCI_C48687	skeletal muscle cell	http://mouse.owl#MA_0000165	skeletal muscle	0.8035528659820557
http://human.owl#NCI_C32953	layer of the ophthalmic nerve fibers	http://mouse.owl#MA_0001314	retina nerve fiber layer	0.8033469915390015
http://human.owl#NCI_C12664	abdominal cavity	http://mouse.owl#MA_0000522	abdomen organ	0.8029664754867554
http://human.owl#NCI_C33148	muscle of the tympanum	http://mouse.owl#MA_0000256	tympanic cavity muscle	0.8028382062911987
http://human.owl#NCI_C32128	apex of the pericardium	http://mouse.owl#MA_0002449	heart pericardium	0.802811861038208
http://human.owl#NCI_C12967	ascending spinal cord tract	http://mouse.owl#MA_0002751	spinal cord ventral column	0.80214923620224
http://human.owl#NCI_C13155	ganglion cell	http://mouse.owl#MA_0000214	cranial ganglion	0.8020071983337402
http://human.owl#NCI_C25444	cavity	http://mouse.owl#MA_0002447	body cavity	0.8011667132377625
http://human.owl#NCI_C32240	c2 vertebra	http://mouse.owl#MA_0001423	cervical vertebra 3	0.8007643222808838
http://human.owl#NCI_C32811	inner segment of the photoreceptor cell	http://mouse.owl#MA_0002471	retina photoreceptor layer inner segment	0.8007327318191528
http://human.owl#NCI_C12649	postganglionic parasympathetic fiber	http://mouse.owl#MA_0000224	parasympathetic nerve	0.800424337387085
http://human.owl#NCI_C33596	splenic arteriole	http://mouse.owl#MA_0000763	spleen central arteriole	0.800023078918457
